year,period,center_num,student_id,date,time_period,available_or_not,作成者ＩＤ,作成日,更新者ＩＤ,更新日
2022,1,77,2022000577,2022-08-26 0:00:00,10,0,129,2022-07-07 23:29:25,NULL,NULL
2022,1,77,2022000584,2022-07-23 0:00:00,5,1,129,2022-07-07 23:08:53,NULL,NULL
2022,1,77,2022000584,2022-07-23 0:00:00,6,1,129,2022-07-07 23:08:53,NULL,NULL
2022,1,77,2022000584,2022-07-23 0:00:00,7,1,129,2022-07-07 23:08:53,NULL,NULL
2022,1,77,2022000584,2022-07-23 0:00:00,8,1,129,2022-07-07 23:08:53,NULL,NULL
2022,1,77,2022000584,2022-07-23 0:00:00,9,1,129,2022-07-07 23:08:53,NULL,NULL
2022,1,77,2022000584,2022-07-23 0:00:00,10,0,129,2022-07-07 23:08:53,NULL,NULL
2022,1,77,2022000584,2022-07-25 0:00:00,5,0,129,2022-07-07 23:08:53,NULL,NULL
2022,1,77,2022000584,2022-07-25 0:00:00,6,1,129,2022-07-07 23:08:53,NULL,NULL
2022,1,77,2022000584,2022-07-25 0:00:00,7,1,129,2022-07-07 23:08:53,NULL,NULL
2022,1,77,2022000584,2022-07-25 0:00:00,8,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-07-25 0:00:00,9,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-07-25 0:00:00,10,0,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-07-26 0:00:00,5,0,129,2022-07-07 23:08:53,NULL,NULL
2022,1,77,2022000584,2022-07-26 0:00:00,6,1,129,2022-07-07 23:08:53,NULL,NULL
2022,1,77,2022000584,2022-07-26 0:00:00,7,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-07-26 0:00:00,8,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-07-26 0:00:00,9,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-07-26 0:00:00,10,0,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-07-27 0:00:00,5,0,129,2022-07-07 23:08:53,NULL,NULL
2022,1,77,2022000584,2022-07-27 0:00:00,6,1,129,2022-07-07 23:08:53,NULL,NULL
2022,1,77,2022000584,2022-07-27 0:00:00,7,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-07-27 0:00:00,8,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-07-27 0:00:00,9,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-07-27 0:00:00,10,0,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-07-29 0:00:00,5,0,129,2022-07-07 23:08:53,NULL,NULL
2022,1,77,2022000584,2022-07-29 0:00:00,6,1,129,2022-07-07 23:08:53,NULL,NULL
2022,1,77,2022000584,2022-07-29 0:00:00,7,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-07-29 0:00:00,8,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-07-29 0:00:00,9,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-07-29 0:00:00,10,0,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-07-30 0:00:00,5,0,129,2022-07-07 23:08:53,NULL,NULL
2022,1,77,2022000584,2022-07-30 0:00:00,6,1,129,2022-07-07 23:08:53,NULL,NULL
2022,1,77,2022000584,2022-07-30 0:00:00,7,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-07-30 0:00:00,8,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-07-30 0:00:00,9,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-07-30 0:00:00,10,0,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-01 0:00:00,5,0,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-01 0:00:00,6,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-01 0:00:00,7,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-01 0:00:00,8,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-01 0:00:00,9,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-01 0:00:00,10,0,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-02 0:00:00,5,0,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-02 0:00:00,6,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-02 0:00:00,7,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-02 0:00:00,8,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-02 0:00:00,9,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-02 0:00:00,10,0,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-03 0:00:00,5,0,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-03 0:00:00,6,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-03 0:00:00,7,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-03 0:00:00,8,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-03 0:00:00,9,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-03 0:00:00,10,0,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-04 0:00:00,5,0,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-04 0:00:00,6,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-04 0:00:00,7,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-04 0:00:00,8,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-04 0:00:00,9,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-04 0:00:00,10,0,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-07 0:00:00,5,0,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-07 0:00:00,6,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-07 0:00:00,7,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-07 0:00:00,8,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-08 0:00:00,5,0,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-08 0:00:00,6,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-08 0:00:00,7,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-08 0:00:00,8,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-08 0:00:00,9,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-08 0:00:00,10,0,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-09 0:00:00,5,0,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-09 0:00:00,6,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-09 0:00:00,7,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-09 0:00:00,8,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-09 0:00:00,9,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-09 0:00:00,10,0,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-10 0:00:00,1,0,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-10 0:00:00,3,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-17 0:00:00,5,0,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-17 0:00:00,6,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-17 0:00:00,7,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-17 0:00:00,8,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-17 0:00:00,9,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-17 0:00:00,10,0,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-18 0:00:00,5,0,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-18 0:00:00,6,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-18 0:00:00,7,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-18 0:00:00,8,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-18 0:00:00,9,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-18 0:00:00,10,0,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-19 0:00:00,5,0,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-19 0:00:00,6,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-19 0:00:00,7,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-19 0:00:00,8,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-19 0:00:00,9,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-19 0:00:00,10,0,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-20 0:00:00,5,0,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-20 0:00:00,6,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-20 0:00:00,7,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-20 0:00:00,8,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-20 0:00:00,9,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-20 0:00:00,10,0,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-22 0:00:00,5,0,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-22 0:00:00,6,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-22 0:00:00,7,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-22 0:00:00,8,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-22 0:00:00,9,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-22 0:00:00,10,0,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-23 0:00:00,8,0,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-23 0:00:00,9,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-23 0:00:00,10,0,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-24 0:00:00,8,0,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-24 0:00:00,9,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-24 0:00:00,10,0,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-25 0:00:00,8,0,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-25 0:00:00,9,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-25 0:00:00,10,0,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-26 0:00:00,8,0,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-26 0:00:00,9,1,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000584,2022-08-26 0:00:00,10,0,129,2022-07-07 23:08:54,NULL,NULL
2022,1,77,2022000754,2022-07-23 0:00:00,5,1,129,2022-07-07 23:35:45,NULL,NULL
2022,1,77,2022000754,2022-07-23 0:00:00,6,1,129,2022-07-07 23:35:45,NULL,NULL
2022,1,77,2022000754,2022-07-23 0:00:00,7,1,129,2022-07-07 23:35:45,NULL,NULL
2022,1,77,2022000754,2022-07-23 0:00:00,8,1,129,2022-07-07 23:35:45,NULL,NULL
2022,1,77,2021000077,2022-08-04 0:00:00,5,0,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-04 0:00:00,6,1,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-04 0:00:00,7,1,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-04 0:00:00,8,1,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-04 0:00:00,9,1,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-04 0:00:00,10,0,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-07 0:00:00,5,0,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-07 0:00:00,6,1,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-07 0:00:00,7,1,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-07 0:00:00,8,1,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-08 0:00:00,5,0,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-08 0:00:00,6,1,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-08 0:00:00,7,1,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-08 0:00:00,8,1,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-08 0:00:00,9,1,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-08 0:00:00,10,0,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-09 0:00:00,5,0,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-09 0:00:00,6,1,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-09 0:00:00,7,1,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-09 0:00:00,8,1,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-09 0:00:00,9,1,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-09 0:00:00,10,0,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-10 0:00:00,1,1,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-10 0:00:00,3,0,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-17 0:00:00,5,0,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-17 0:00:00,6,0,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-17 0:00:00,7,0,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-17 0:00:00,8,0,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-17 0:00:00,9,0,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-17 0:00:00,10,0,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-18 0:00:00,5,0,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-18 0:00:00,6,1,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-18 0:00:00,7,1,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-18 0:00:00,8,1,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-18 0:00:00,9,1,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-18 0:00:00,10,0,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-19 0:00:00,5,0,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-19 0:00:00,6,1,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-19 0:00:00,7,1,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-19 0:00:00,8,1,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-19 0:00:00,9,1,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-19 0:00:00,10,0,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-20 0:00:00,5,0,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-20 0:00:00,6,1,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-20 0:00:00,7,1,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-20 0:00:00,8,1,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-20 0:00:00,9,1,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-20 0:00:00,10,0,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-22 0:00:00,5,0,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-22 0:00:00,6,1,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-22 0:00:00,7,1,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-22 0:00:00,8,1,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-22 0:00:00,9,1,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-22 0:00:00,10,0,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-23 0:00:00,8,1,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-23 0:00:00,9,1,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-23 0:00:00,10,0,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-24 0:00:00,8,1,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-24 0:00:00,9,1,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-24 0:00:00,10,0,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-25 0:00:00,8,1,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-25 0:00:00,9,1,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-25 0:00:00,10,0,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-26 0:00:00,8,1,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-26 0:00:00,9,1,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000077,2022-08-26 0:00:00,10,0,129,2022-07-07 22:47:17,NULL,NULL
2022,1,77,2021000405,2022-07-23 0:00:00,5,0,129,2022-07-07 22:49:29,NULL,NULL
2022,1,77,2021003314,2022-08-03 0:00:00,7,1,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-03 0:00:00,8,1,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-03 0:00:00,9,1,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-03 0:00:00,10,0,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-04 0:00:00,5,1,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-04 0:00:00,6,1,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-04 0:00:00,7,1,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-04 0:00:00,8,1,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-04 0:00:00,9,1,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-04 0:00:00,10,0,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-07 0:00:00,5,1,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-07 0:00:00,6,1,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-07 0:00:00,7,1,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-07 0:00:00,8,1,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-08 0:00:00,5,1,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-08 0:00:00,6,1,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-08 0:00:00,7,1,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-08 0:00:00,8,0,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-08 0:00:00,9,0,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-08 0:00:00,10,0,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-09 0:00:00,5,1,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-09 0:00:00,6,1,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-09 0:00:00,7,1,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-09 0:00:00,8,1,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-09 0:00:00,9,1,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-09 0:00:00,10,0,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-10 0:00:00,1,0,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-10 0:00:00,3,1,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-17 0:00:00,5,1,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-17 0:00:00,6,1,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-17 0:00:00,7,1,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-17 0:00:00,8,1,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-17 0:00:00,9,1,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-17 0:00:00,10,0,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-18 0:00:00,5,1,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-18 0:00:00,6,1,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-18 0:00:00,7,1,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-18 0:00:00,8,1,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-18 0:00:00,9,1,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-18 0:00:00,10,0,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-19 0:00:00,5,1,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-19 0:00:00,6,1,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-19 0:00:00,7,1,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-19 0:00:00,8,1,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-19 0:00:00,9,1,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-19 0:00:00,10,0,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-20 0:00:00,5,1,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-20 0:00:00,6,1,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-20 0:00:00,7,1,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-20 0:00:00,8,0,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-20 0:00:00,9,0,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-20 0:00:00,10,0,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-22 0:00:00,5,1,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-22 0:00:00,6,1,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-22 0:00:00,7,1,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-22 0:00:00,8,0,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-22 0:00:00,9,0,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-22 0:00:00,10,0,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-23 0:00:00,8,0,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-23 0:00:00,9,1,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-23 0:00:00,10,0,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-24 0:00:00,8,0,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-24 0:00:00,9,1,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-24 0:00:00,10,0,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-25 0:00:00,8,0,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-25 0:00:00,9,1,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2021003314,2022-08-25 0:00:00,10,0,129,2022-07-07 23:17:48,NULL,NULL
2022,1,77,2022000754,2022-07-23 0:00:00,9,1,129,2022-07-07 23:35:45,NULL,NULL
2022,1,77,2022000754,2022-07-23 0:00:00,10,1,129,2022-07-07 23:35:45,NULL,NULL
2022,1,77,2022000754,2022-07-25 0:00:00,5,0,129,2022-07-07 23:35:45,NULL,NULL
2022,1,77,2022000754,2022-07-25 0:00:00,6,0,129,2022-07-07 23:35:45,NULL,NULL
2022,1,77,2022000754,2022-07-25 0:00:00,7,1,129,2022-07-07 23:35:45,NULL,NULL
2022,1,77,2022000754,2022-07-25 0:00:00,8,1,129,2022-07-07 23:35:45,NULL,NULL
2022,1,77,2022000754,2022-07-25 0:00:00,9,1,129,2022-07-07 23:35:45,NULL,NULL
2022,1,77,2022000754,2022-07-25 0:00:00,10,1,129,2022-07-07 23:35:45,NULL,NULL
2022,1,77,2022000754,2022-07-26 0:00:00,5,1,129,2022-07-07 23:35:45,NULL,NULL
